date,value,minValue,maxValue
20100,0.03,0.03,0.03
20400,0.03,0.03,0.03
20700,0.03,0.03,0.03
21000,0.03,0.03,0.03
21300,0.03,0.03,0.03
21600,0.03,0.03,0.03
21900,0.0282984,0.02,0.03
22200,0.0252387,-0,0.03
22500,0.0252767,0,0.03
22800,0.0283005,0.02,0.03
23100,0.03,0.03,0.03
23400,0.03,0.03,0.03
23700,0.03,0.03,0.03
24000,0.03,0.03,0.03
24300,0.028293,0.02,0.03
24600,0.03,0.03,0.03
24900,0.0296573,0.02,0.03
25200,0.0286437,0.02,0.03
25500,0.03,0.03,0.03
25800,0.0283006,0.02,0.03
26100,0.03,0.03,0.03
26400,0.03,0.03,0.03
26700,0.03,0.03,0.03
27000,0.03,0.03,0.03
27300,0.03,0.03,0.03
27600,0.0297748,0.02,0.03
27900,0.0285247,0.02,0.03
28200,0.03,0.03,0.03
28500,0.03,0.03,0.03
28800,0.0252862,-0,0.03
29100,0.03,0.03,0.03
29400,0.03,0.03,0.03
29700,0.03,0.03,0.03
30000,0.03,0.03,0.03
30300,0.03,0.03,0.03
30600,0.03,0.03,0.03
30900,0.03,0.03,0.03
31200,0.03,0.03,0.03
31500,0.03,0.03,0.03
31800,0.03,0.03,0.03
32100,0.03,0.03,0.03
32400,0.03,0.03,0.03
32700,0.03,0.03,0.03
33000,0.03,0.03,0.03
33300,0.0252779,-0,0.03
33600,0.0287145,0.02,0.03
33900,0.0295851,0.02,0.03
34200,0.03,0.03,0.03
34500,0.03,0.03,0.03
34800,0.03,0.03,0.03
35100,0.03,0.03,0.03
35400,0.03,0.03,0.03
35700,0.03,0.03,0.03
36000,0.03,0.03,0.03
36300,0.025278,0,0.03
36600,0.03,0.03,0.03
36900,0.03,0.03,0.03
37200,0.03,0.03,0.03
37500,0.0296422,0.02,0.03
37800,0.0286581,0.02,0.03
38100,0.03,0.03,0.03
38400,0.03,0.03,0.03
38700,0.03,0.03,0.03
39000,0.03,0.03,0.03
39300,0.0252795,0,0.03
39600,0.0252921,0,0.03
39900,0.03,0.03,0.03
40200,0.0362871,0.03,0.07
40500,0.0282988,0.02,0.03
40800,0.0255566,-0,0.03
41100,0.0252385,-0,0.03
41400,0.0282993,0.02,0.03
41700,0.03,0.03,0.03
42000,0.03,0.03,0.03
42300,0.03,0.03,0.03
42600,0.03,0.03,0.03
42900,0.03,0.03,0.03
43200,0.03,0.03,0.03
43500,0.03,0.03,0.03
43800,0.03,0.03,0.03
44100,0.03,0.03,0.03
44400,0.028299,0.02,0.03
44700,0.03,0.03,0.03
45000,0.03,0.03,0.03
45300,0.0252636,-0,0.03
45600,0.03,0.03,0.03
45900,0.03,0.03,0.03
46200,0.03,0.03,0.03
46500,0.03,0.03,0.03
46800,0.03,0.03,0.03
47100,0.0293357,0.02,0.03
47400,0.0289631,0.02,0.03
47700,0.03,0.03,0.03
48000,0.03,0.03,0.03
48300,0.0283001,0.02,0.03
48600,0.03,0.03,0.03
48900,0.03,0.03,0.03
49200,0.03,0.03,0.03
49500,0.0283008,0.02,0.03
49800,0.03,0.03,0.03
50100,0.03,0.03,0.03
50400,0.03,0.03,0.03
50700,0.03,0.03,0.03
51000,0.03,0.03,0.03
51300,0.03,0.03,0.03
51600,0.03,0.03,0.03
51900,0.03,0.03,0.03
52200,0.03,0.03,0.03
52500,0.03,0.03,0.03
52800,0.0433512,0.03,0.12
53100,0.03,0.03,0.03
53400,0.03,0.03,0.03
53700,0.0283002,0.02,0.03
54000,0.03,0.03,0.03
54300,0.03,0.03,0.03
54600,0.03,0.03,0.03
54900,0.0283,0.02,0.03
55200,0.03,0.03,0.03
55500,0.03,0.03,0.03
55800,0.03,0.03,0.03
56100,0.0283001,0.02,0.03
56400,0.03,0.03,0.03
56700,0.03,0.03,0.03
57000,0.03,0.03,0.03
57300,0.03,0.03,0.03
57600,0.0235435,0,0.03
57900,0.03,0.03,0.03
58200,0.0283098,0.02,0.03
58500,0.0299829,0.02,0.03
58800,0.03,0.03,0.03
59100,0.03,0.03,0.03
59400,0.03,0.03,0.03
59700,0.03,0.03,0.03
60000,0.03,0.03,0.03
60300,0.03,0.03,0.03
60600,0.03,0.03,0.03
60900,0.03,0.03,0.03
61200,0.03,0.03,0.03
61500,0.03,0.03,0.03
61800,0.03,0.03,0.03
62100,0.03,0.03,0.03
62400,0.03,0.03,0.03
62700,0.03,0.03,0.03
63000,0.03,0.03,0.03
63300,0.03,0.03,0.03
63600,0.03,0.03,0.03
63900,0.03,0.03,0.03
64200,0.03,0.03,0.03
64500,0.03,0.03,0.03
64800,0.0283007,0.02,0.03
65100,0.03,0.03,0.03
65400,0.03,0.03,0.03
65700,0.03,0.03,0.03
66000,0.03,0.03,0.03
66300,0.0252355,0,0.03
66600,0.03,0.03,0.03
66900,0.03,0.03,0.03
67200,0.03,0.03,0.03
67500,0.03,0.03,0.03
67800,0.03,0.03,0.03
68100,0.0298778,0.02,0.03
68400,0.0284229,0.02,0.03
68700,0.03,0.03,0.03
69000,0.03,0.03,0.03
69300,0.03,0.03,0.03
69600,0.03,0.03,0.03
69900,0.03,0.03,0.03
70200,0.03,0.03,0.03
70500,0.03,0.03,0.03
70800,0.03,0.03,0.03
71100,0.03,0.03,0.03
71400,0.03,0.03,0.03
71700,0.03,0.03,0.03
72000,0.03,0.03,0.03
72300,0.03,0.03,0.03
72600,0.03,0.03,0.03
72900,0.03,0.03,0.03
73200,0.03,0.03,0.03
73500,0.03,0.03,0.03
73800,0.03,0.03,0.03
74100,0.03,0.03,0.03
74400,0.03,0.03,0.03
74700,0.03,0.03,0.03
75000,0.03,0.03,0.03
75300,0.03,0.03,0.03
75600,0.03,0.03,0.03
75900,0.03,0.03,0.03
76200,0.03,0.03,0.03
76500,0.03,0.03,0.03
76800,0.03,0.03,0.03
77100,0.03,0.03,0.03
77400,0.0283033,0.02,0.03
77700,0.03,0.03,0.03
78000,0.03,0.03,0.03
78300,0.03,0.03,0.03
78600,0.03,0.03,0.03
78900,0.03,0.03,0.03
79200,0.03,0.03,0.03
79500,0.03,0.03,0.03
79800,0.0282986,0.02,0.03
80100,0.03,0.03,0.03
80400,0.03,0.03,0.03
80700,0.03,0.03,0.03
81000,0.03,0.03,0.03
81300,0.03,0.03,0.03
81600,0.03,0.03,0.03
81900,0.03,0.03,0.03
82200,0.03,0.03,0.03
82500,0.03,0.03,0.03
82800,0.03,0.03,0.03
83100,0.03,0.03,0.03
83400,0.03,0.03,0.03
83700,0.03,0.03,0.03
84000,0.03,0.03,0.03
84300,0.03,0.03,0.03
84600,0.03,0.03,0.03
84900,0.0283031,0.02,0.03
85200,0.03,0.03,0.03
85500,0.025287,0,0.03
85800,0.03,0.03,0.03
86100,0.03,0.03,0.03
86400,0.03,0.03,0.03
86700,0.0282992,0.02,0.03
87000,0.03,0.03,0.03
87300,0.0252358,-0,0.03
87600,0.03,0.03,0.03
87900,0.03,0.03,0.03
88200,0.03,0.03,0.03
88500,0.03,0.03,0.03
88800,0.03,0.03,0.03
89100,0.03,0.03,0.03
89400,0.03,0.03,0.03
89700,0.03,0.03,0.03
90000,0.03,0.03,0.03
90300,0.03,0.03,0.03
90600,0.03,0.03,0.03
90900,0.03,0.03,0.03
91200,0.03,0.03,0.03
91500,0.03,0.03,0.03
91800,0.03,0.03,0.03
92100,0.03,0.03,0.03
92400,0.03,0.03,0.03
92700,0.03,0.03,0.03
93000,0.03,0.03,0.03
93300,0.03,0.03,0.03
93600,0.03,0.03,0.03
93900,0.03,0.03,0.03
94200,0.03,0.03,0.03
94500,0.03,0.03,0.03
94800,0.03,0.03,0.03
95100,0.03,0.03,0.03
95400,0.025239,0,0.03
95700,0.03,0.03,0.03
96000,0.03,0.03,0.03
96300,0.03,0.03,0.03
96600,0.03,0.03,0.03
96900,0.03,0.03,0.03
97200,0.03,0.03,0.03
97500,0.03,0.03,0.03
97800,0.03,0.03,0.03
98100,0.03,0.03,0.03
98400,0.03,0.03,0.03
98700,0.03,0.03,0.03
99000,0.03,0.03,0.03
99300,0.0252718,0,0.03
99600,0.03,0.03,0.03
99900,0.03,0.03,0.03
100200,0.03,0.03,0.03
100500,0.03,0.03,0.03
100800,0.03,0.03,0.03
101100,0.03,0.03,0.03
101400,0.03,0.03,0.03
101700,0.03,0.03,0.03
102000,0.0252441,-0,0.03
102300,0.03,0.03,0.03
102600,0.03,0.03,0.03
102900,0.03,0.03,0.03
103200,0.03,0.03,0.03
103500,0.03,0.03,0.03
103800,0.0252766,-0,0.03
104100,0.03,0.03,0.03
104400,0.03,0.03,0.03
104700,0.03,0.03,0.03
105000,0.0282974,0.02,0.03
105300,0.03,0.03,0.03
105600,0.03,0.03,0.03
105900,0.03,0.03,0.03
106200,0.03,0.03,0.03
106500,0.03,0.03,0.03
106800,0.03,0.03,0.03
107100,0.03,0.03,0.03
107400,0.03,0.03,0.03
107700,0.03,0.03,0.03
108000,0.03,0.03,0.03
108300,0.03,0.03,0.03
108600,0.03,0.03,0.03
108900,0.03,0.03,0.03
109200,0.03,0.03,0.03
109500,0.0255485,-0,0.03
109800,0.03,0.03,0.03
110100,0.03,0.03,0.03
110400,0.03,0.03,0.03
110700,0.03,0.03,0.03
111000,0.03,0.03,0.03
111300,0.03,0.03,0.03
111600,0.03,0.03,0.03
111900,0.0252826,0,0.03
112200,0.03,0.03,0.03
112500,0.03,0.03,0.03
112800,0.03,0.03,0.03
113100,0.03,0.03,0.03
113400,0.03,0.03,0.03
113700,0.03,0.03,0.03
114000,0.03,0.03,0.03
114300,0.03,0.03,0.03
114600,0.03,0.03,0.03
114900,0.0252871,0,0.03
115200,0.03,0.03,0.03
115500,0.03,0.03,0.03
115800,0.03,0.03,0.03
116100,0.0299698,0.02,0.03
116400,0.0283365,0.02,0.03
116700,0.03,0.03,0.03
117000,0.03,0.03,0.03
117300,0.03,0.03,0.03
117600,0.0283074,0.02,0.03
117900,0.0282943,0.02,0.03
118200,0.03,0.03,0.03
118500,0.0282986,0.02,0.03
118800,0.03,0.03,0.03
119100,0.03,0.03,0.03
119400,0.03,0.03,0.03
119700,0.0252433,-0,0.03
120000,0.03,0.03,0.03
120300,0.03,0.03,0.03
120600,0.03,0.03,0.03
120900,0.03,0.03,0.03
121200,0.03,0.03,0.03
121500,0.0255497,-0,0.03
121800,0.03,0.03,0.03
122100,0.03,0.03,0.03
122400,0.03,0.03,0.03
122700,0.0252393,-0,0.03
123000,0.03,0.03,0.03
123300,0.0282861,0.02,0.03
123600,0.03,0.03,0.03
123900,0.0284442,0.02,0.03
124200,0.0298492,0.02,0.03
124500,0.03,0.03,0.03
124800,0.03,0.03,0.03
125100,0.03,0.03,0.03
125400,0.0283003,0.02,0.03
125700,0.03,0.03,0.03
126000,0.03,0.03,0.03
126300,0.03,0.03,0.03
126600,0.03,0.03,0.03
126900,0.03,0.03,0.03
127200,0.0296795,0.02,0.03
127500,0.0269171,0.02,0.03
127800,0.03,0.03,0.03
128100,0.03,0.03,0.03
128400,0.03,0.03,0.03
128700,0.0283002,0.02,0.03
129000,0.03,0.03,0.03
129300,0.03,0.03,0.03
129600,0.0283002,0.02,0.03
129900,0.03,0.03,0.03
130200,0.03,0.03,0.03
130500,0.0255648,-0,0.03
130800,0.03,0.03,0.03
131100,0.03,0.03,0.03
131400,0.0282917,0.02,0.03
131700,0.03,0.03,0.03
132000,0.0295221,0.02,0.03
132300,0.028778,0.02,0.03
132600,0.03,0.03,0.03
132900,0.03,0.03,0.03
133200,0.03,0.03,0.03
133500,0.03,0.03,0.03
133800,0.03,0.03,0.03
134100,0.03,0.03,0.03
134400,0.03,0.03,0.03
134700,0.03,0.03,0.03
135000,0.0283008,0.02,0.03
135300,0.03,0.03,0.03
135600,0.03,0.03,0.03
135900,0.03,0.03,0.03
136200,0.03,0.03,0.03
136500,0.03,0.03,0.03
136800,0.03,0.03,0.03
137100,0.0295724,0.02,0.03
137400,0.0287461,0.02,0.03
137700,0.03,0.03,0.03
138000,0.03,0.03,0.03
138300,0.03,0.03,0.03
138600,0.03,0.03,0.03
138900,0.03,0.03,0.03
139200,0.0282996,0.02,0.03
139500,0.03,0.03,0.03
139800,0.0283053,0.02,0.03
140100,0.03,0.03,0.03
140400,0.03,0.03,0.03
140700,0.03,0.03,0.03
141000,0.03,0.03,0.03
141300,0.03,0.03,0.03
141600,0.03,0.03,0.03
141900,0.03,0.03,0.03
142200,0.03,0.03,0.03
142500,0.03,0.03,0.03
142800,0.03,0.03,0.03
143100,0.0284982,0.02,0.03
143400,0.0297998,0.02,0.03
143700,0.03,0.03,0.03
144000,0.03,0.03,0.03
144300,0.03,0.03,0.03
144600,0.03,0.03,0.03
144900,0.03,0.03,0.03
145200,0.03,0.03,0.03
145500,0.03,0.03,0.03
145800,0.03,0.03,0.03
146100,0.0282988,0.02,0.03
146400,0.03,0.03,0.03
146700,0.03,0.03,0.03
147000,0.03,0.03,0.03
147300,0.03,0.03,0.03
147600,0.03,0.03,0.03
147900,0.03,0.03,0.03
148200,0.0282743,0.02,0.03
148500,0.03,0.03,0.03
148800,0.03,0.03,0.03
149100,0.0283001,0.02,0.03
149400,0.03,0.03,0.03
149700,0.03,0.03,0.03
150000,0.0297739,0.02,0.03
150300,0.0285268,0.02,0.03
150600,0.03,0.03,0.03
150900,0.03,0.03,0.03
151200,0.03,0.03,0.03
151500,0.03,0.03,0.03
151800,0.03,0.03,0.03
152100,0.03,0.03,0.03
152400,0.0283053,0.02,0.03
152700,0.03,0.03,0.03
153000,0.03,0.03,0.03
153300,0.03,0.03,0.03
153600,0.03,0.03,0.03
153900,0.0282918,0.02,0.03
154200,0.03,0.03,0.03
154500,0.03,0.03,0.03
154800,0.03,0.03,0.03
155100,0.03,0.03,0.03
155400,0.03,0.03,0.03
155700,0.0285127,0.02,0.03
156000,0.0297821,0.02,0.03
156300,0.03,0.03,0.03
156600,0.0282991,0.02,0.03
156900,0.03,0.03,0.03
157200,0.03,0.03,0.03
157500,0.03,0.03,0.03
157800,0.03,0.03,0.03
158100,0.0283,0.02,0.03
158400,0.03,0.03,0.03
158700,0.0283059,0.02,0.03
159000,0.03,0.03,0.03
159300,0.03,0.03,0.03
159600,0.03,0.03,0.03
159900,0.03,0.03,0.03
160200,0.03,0.03,0.03
160500,0.03,0.03,0.03
160800,0.03,0.03,0.03
161100,0.03,0.03,0.03
161400,0.03,0.03,0.03
161700,0.03,0.03,0.03
162000,0.03,0.03,0.03
162300,0.0295544,0.02,0.03
162600,0.0285018,0.02,0.03
162900,0.0285433,0.02,0.03
163200,0.0282999,0.02,0.03
163500,0.03,0.03,0.03
163800,0.03,0.03,0.03
164100,0.03,0.03,0.03
164400,0.03,0.03,0.03
164700,0.03,0.03,0.03
165000,0.03,0.03,0.03
165300,0.0283045,0.02,0.03
165600,0.03,0.03,0.03
165900,0.0282997,0.02,0.03
166200,0.03,0.03,0.03
166500,0.03,0.03,0.03
166800,0.03,0.03,0.03
167100,0.03,0.03,0.03
167400,0.03,0.03,0.03
167700,0.03,0.03,0.03
168000,0.0283013,0.02,0.03
168300,0.03,0.03,0.03
168600,0.03,0.03,0.03
168900,0.0283955,0.02,0.03
169200,0.03,0.03,0.03
169500,0.03,0.03,0.03
169800,0.03,0.03,0.03
170100,0.03,0.03,0.03
170400,0.03,0.03,0.03
170700,0.03,0.03,0.03
171000,0.03,0.03,0.03
171300,0.03,0.03,0.03
171600,0.03,0.03,0.03
171900,0.03,0.03,0.03
172200,0.03,0.03,0.03
172500,0.03,0.03,0.03
172800,0.03,0.03,0.03
173100,0.03,0.03,0.03
173400,0.025287,-0,0.03
173700,0.03,0.03,0.03
174000,0.03,0.03,0.03
174300,0.03,0.03,0.03
174600,0.03,0.03,0.03
174900,0.03,0.03,0.03
175200,0.03,0.03,0.03
175500,0.03,0.03,0.03
175800,0.03,0.03,0.03
176100,0.03,0.03,0.03
176400,0.03,0.03,0.03
176700,0.03,0.03,0.03
177000,0.03,0.03,0.03
177300,0.03,0.03,0.03
177600,0.03,0.03,0.03
177900,0.03,0.03,0.03
178200,0.03,0.03,0.03
178500,0.03,0.03,0.03
178800,0.03,0.03,0.03
179100,0.03,0.03,0.03
179400,0.03,0.03,0.03
179700,0.03,0.03,0.03
180000,0.03,0.03,0.03
180300,0.03,0.03,0.03
180600,0.03,0.03,0.03
180900,0.03,0.03,0.03
181200,0.03,0.03,0.03
181500,0.03,0.03,0.03
181800,0.03,0.03,0.03
182100,0.0293145,0.02,0.03
182400,0.0289863,0.02,0.03
182700,0.03,0.03,0.03
183000,0.0282942,0.02,0.03
183300,0.03,0.03,0.03
183600,0.03,0.03,0.03
183900,0.03,0.03,0.03
184200,0.0282985,0.02,0.03
184500,0.0282934,0.02,0.03
184800,0.03,0.03,0.03
185100,0.03,0.03,0.03
185400,0.03,0.03,0.03
185700,0.03,0.03,0.03
186000,0.03,0.03,0.03
186300,0.0283016,0.02,0.03
186600,0.03,0.03,0.03
186900,0.03,0.03,0.03
187200,0.03,0.03,0.03
187500,0.03,0.03,0.03
187800,0.03,0.03,0.03
188100,0.03,0.03,0.03
188400,0.03,0.03,0.03
188700,0.03,0.03,0.03
189000,0.03,0.03,0.03
189300,0.03,0.03,0.03
189600,0.03,0.03,0.03
189900,0.03,0.03,0.03
190200,0.03,0.03,0.03
190500,0.03,0.03,0.03
190800,0.03,0.03,0.03
191100,0.0252687,-0,0.03
191400,0.03,0.03,0.03
191700,0.03,0.03,0.03
192000,0.03,0.03,0.03
192300,0.03,0.03,0.03
192600,0.03,0.03,0.03
192900,0.03,0.03,0.03
193200,0.03,0.03,0.03
193500,0.03,0.03,0.03
193800,0.03,0.03,0.03
194100,0.03,0.03,0.03
194400,0.03,0.03,0.03
194700,0.03,0.03,0.03
195000,0.03,0.03,0.03
195300,0.0252822,0,0.03
195600,0.03,0.03,0.03
195900,0.03,0.03,0.03
196200,0.03,0.03,0.03
196500,0.02831,0.02,0.03
196800,0.03,0.03,0.03
197100,0.03,0.03,0.03
197400,0.03,0.03,0.03
197700,0.03,0.03,0.03
198000,0.03,0.03,0.03
198300,0.03,0.03,0.03
198600,0.03,0.03,0.03
198900,0.03,0.03,0.03
199200,0.03,0.03,0.03
199500,0.03,0.03,0.03
199800,0.03,0.03,0.03
200100,0.03,0.03,0.03
200400,0.03,0.03,0.03
200700,0.03,0.03,0.03
201000,0.03,0.03,0.03
201300,0.03,0.03,0.03
201600,0.03,0.03,0.03
201900,0.03,0.03,0.03
202200,0.03,0.03,0.03
202500,0.03,0.03,0.03
202800,0.03,0.03,0.03
203100,0.03,0.03,0.03
203400,0.03,0.03,0.03
203700,0.03,0.03,0.03
204000,0.03,0.03,0.03
204300,0.03,0.03,0.03
204600,0.03,0.03,0.03
204900,0.03,0.03,0.03
205200,0.03,0.03,0.03
205500,0.03,0.03,0.03
205800,0.03,0.03,0.03
206100,0.0347189,0.03,0.06
206400,0.0283001,0.02,0.03
206700,0.03,0.03,0.03
207000,0.03,0.03,0.03
207300,0.03,0.03,0.03
207600,0.03,0.03,0.03
207900,0.03,0.03,0.03
208200,0.03,0.03,0.03
208500,0.0282996,0.02,0.03
208800,0.03,0.03,0.03
209100,0.03,0.03,0.03
209400,0.03,0.03,0.03
209700,0.03,0.03,0.03
210000,0.03,0.03,0.03
210300,0.03,0.03,0.03
210600,0.0282937,0.02,0.03
210900,0.03,0.03,0.03
211200,0.03,0.03,0.03
211500,0.03,0.03,0.03
211800,0.03,0.03,0.03
212100,0.03,0.03,0.03
212400,0.03,0.03,0.03
212700,0.0282985,0.02,0.03
213000,0.03,0.03,0.03
213300,0.03,0.03,0.03
213600,0.03,0.03,0.03
213900,0.0252354,-0,0.03
214200,0.03,0.03,0.03
214500,0.03,0.03,0.03
214800,0.03,0.03,0.03
215100,0.03,0.03,0.03
215400,0.03,0.03,0.03
215700,0.03,0.03,0.03
216000,0.03,0.03,0.03
216300,0.03,0.03,0.03
216600,0.03,0.03,0.03
216900,0.03,0.03,0.03
217200,0.03,0.03,0.03
217500,0.03,0.03,0.03
217800,0.03,0.03,0.03
218100,0.028301,0.02,0.03
218400,0.03,0.03,0.03
218700,0.03,0.03,0.03
219000,0.0283008,0.02,0.03
219300,0.03,0.03,0.03
219600,0.03,0.03,0.03
219900,0.03,0.03,0.03
220200,0.0283088,0.02,0.03
220500,0.03,0.03,0.03
220800,0.0252389,-0,0.03
221100,0.03,0.03,0.03
221400,0.03,0.03,0.03
221700,0.028293,0.02,0.03
222000,0.03,0.03,0.03
222300,0.03,0.03,0.03
222600,0.03,0.03,0.03
222900,0.03,0.03,0.03
223200,0.03,0.03,0.03
223500,0.0326818,0.02,0.06
223800,0.0301919,0.03,0.06
224100,0.03,0.03,0.03
224400,0.0252436,-0,0.03
224700,0.0282996,0.02,0.03
225000,0.03,0.03,0.03
225300,0.0282986,0.02,0.03
225600,0.03,0.03,0.03
225900,0.03,0.03,0.03
226200,0.03,0.03,0.03
226500,0.03,0.03,0.03
226800,0.03,0.03,0.03
227100,0.03,0.03,0.03
227400,0.03,0.03,0.03
227700,0.0282927,0.02,0.03
228000,0.03,0.03,0.03
228300,0.0282996,0.02,0.03
228600,0.03,0.03,0.03
228900,0.0285754,0.02,0.03
229200,0.0285115,0.02,0.03
229500,0.027812,0.02,0.03
229800,0.03,0.03,0.03
230100,0.03,0.03,0.03
230400,0.03,0.03,0.03
230700,0.03,0.03,0.03
231000,0.0283012,0.02,0.03
231300,0.0282992,0.02,0.03
231600,0.03,0.03,0.03
231900,0.0283043,0.02,0.03
232200,0.03,0.03,0.03
232500,0.0293073,0.02,0.03
232800,0.0289912,0.02,0.03
233100,0.03,0.03,0.03
233400,0.03,0.03,0.03
233700,0.03,0.03,0.03
234000,0.03,0.03,0.03
234300,0.03,0.03,0.03
234600,0.03,0.03,0.03
234900,0.03,0.03,0.03
235200,0.03,0.03,0.03
235500,0.03,0.03,0.03
235800,0.03,0.03,0.03
236100,0.03,0.03,0.03
236400,0.03,0.03,0.03
236700,0.03,0.03,0.03
237000,0.03,0.03,0.03
237300,0.03,0.03,0.03
237600,0.03,0.03,0.03
237900,0.03,0.03,0.03
238200,0.0266013,0.02,0.03
238500,0.03,0.03,0.03
238800,0.03,0.03,0.03
239100,0.03,0.03,0.03
239400,0.03,0.03,0.03
239700,0.0282985,0.02,0.03
240000,0.03,0.03,0.03
240300,0.03,0.03,0.03
240600,0.0282995,0.02,0.03
240900,0.03,0.03,0.03
241200,0.03,0.03,0.03
241500,0.0283002,0.02,0.03
241800,0.0287742,0.02,0.03
242100,0.0295253,0.02,0.03
242400,0.03,0.03,0.03
242700,0.03,0.03,0.03
243000,0.03,0.03,0.03
243300,0.0283007,0.02,0.03
243600,0.03,0.03,0.03
243900,0.0283008,0.02,0.03
244200,0.03,0.03,0.03
244500,0.03,0.03,0.03
244800,0.0282998,0.02,0.03
245100,0.03,0.03,0.03
245400,0.03,0.03,0.03
245700,0.03,0.03,0.03
246000,0.03,0.03,0.03
246300,0.03,0.03,0.03
246600,0.03,0.03,0.03
246900,0.03,0.03,0.03
247200,0.03,0.03,0.03
247500,0.03,0.03,0.03
247800,0.03,0.03,0.03
248100,0.03,0.03,0.03
248400,0.03,0.03,0.03
248700,0.03,0.03,0.03
249000,0.03,0.03,0.03
249300,0.03,0.03,0.03
249600,0.03,0.03,0.03
249900,0.03,0.03,0.03
250200,0.0283007,0.02,0.03
250500,0.03,0.03,0.03
250800,0.0282976,0.02,0.03
251100,0.03,0.03,0.03
251400,0.03,0.03,0.03
251700,0.03,0.03,0.03
252000,0.03,0.03,0.03
252300,0.03,0.03,0.03
252600,0.03,0.03,0.03
252900,0.03,0.03,0.03
253200,0.03,0.03,0.03
253500,0.03,0.03,0.03
253800,0.03,0.03,0.03
254100,0.03,0.03,0.03
254400,0.03,0.03,0.03
254700,0.03,0.03,0.03
255000,0.03,0.03,0.03
255300,0.0266018,0.02,0.03
255600,0.03,0.03,0.03
255900,0.03,0.03,0.03
256200,0.03,0.03,0.03
256500,0.03,0.03,0.03
256800,0.03,0.03,0.03
257100,0.03,0.03,0.03
257400,0.03,0.03,0.03
257700,0.03,0.03,0.03
258000,0.029519,0.02,0.03
258300,0.0287806,0.02,0.03
258600,0.03,0.03,0.03
258900,0.03,0.03,0.03
259200,0.03,0.03,0.03
259500,0.03,0.03,0.03
259800,0.03,0.03,0.03
260100,0.03,0.03,0.03
260400,0.03,0.03,0.03
260700,0.03,0.03,0.03
261000,0.03,0.03,0.03
261300,0.03,0.03,0.03
261600,0.03,0.03,0.03
261900,0.03,0.03,0.03
262200,0.03,0.03,0.03
262500,0.03,0.03,0.03
262800,0.03,0.03,0.03
263100,0.03,0.03,0.03
263400,0.03,0.03,0.03
263700,0.03,0.03,0.03
264000,0.03,0.03,0.03
264300,0.03,0.03,0.03
264600,0.03,0.03,0.03
264900,0.03,0.03,0.03
265200,0.03,0.03,0.03
265500,0.03,0.03,0.03
265800,0.03,0.03,0.03
266100,0.03,0.03,0.03
266400,0.03,0.03,0.03
266700,0.03,0.03,0.03
267000,0.0283006,0.02,0.03
267300,0.03,0.03,0.03
267600,0.03,0.03,0.03
267900,0.03,0.03,0.03
268200,0.03,0.03,0.03
268500,0.0282985,0.02,0.03
268800,0.03,0.03,0.03
269100,0.0284991,0.02,0.03
269400,0.0297983,0.02,0.03
269700,0.0282986,0.02,0.03
270000,0.03,0.03,0.03
270300,0.03,0.03,0.03
270600,0.028298,0.02,0.03
270900,0.03,0.03,0.03
271200,0.03,0.03,0.03
271500,0.03,0.03,0.03
271800,0.03,0.03,0.03
272100,0.03,0.03,0.03
272400,0.0290537,0.02,0.03
272700,0.0292445,0.02,0.03
273000,0.03,0.03,0.03
273300,0.0282996,0.02,0.03
