date,value,minValue,maxValue
33000,149.133,149,151
33300,149.331,149,151
33600,149.069,149,151
33900,149.134,149,151
34200,149,149,149
34500,149.109,149,151
34800,149.493,149,151
35100,150.266,149,151
35400,149.534,149,151
35700,149.533,149,151
36000,149.134,149,151
36300,149,149,149
36600,149.133,149,151
36900,150.626,149,151
37200,149.777,149,151
37500,149.534,149,151
37800,149.067,149,151
38100,149,149,149
38400,149.2,149,151
38700,149.4,149,151
39000,149.335,149,151
39300,149.132,149,151
39600,149.134,149,151
39900,149,149,149
40200,149.133,149,151
40500,149.134,149,151
40800,149.202,149,151
41100,149.534,149,151
41400,149.069,149,151
41700,149.139,149,151
42000,149.208,149,151
42300,149.536,149,151
42600,149.4,149,151
42900,149,149,149
43200,149.067,149,151
43500,149.136,149,151
43800,149.196,149,151
44100,149.134,149,151
44400,149.066,149,151
44700,149.2,149,151
45000,149.292,149,151
45300,149.271,149,151
45600,149.328,149,151
45900,149.2,149,151
46200,149.133,149,151
46500,149.068,149,151
46800,149.199,149,151
47100,149.134,149,151
47400,149.534,149,151
47700,149.792,149,151
48000,149.855,149,153
48300,150.155,149,153
48600,149,149,149
48900,149.201,149,151
49200,149.366,149,151
49500,149.7,149,151
49800,149.334,149,151
50100,149,149,149
50400,149.2,149,151
50700,149.294,149,151
51000,149.39,149,151
51300,149.206,149,151
51600,149.068,149,151
51900,149.134,149,151
52200,149.07,149,151
52500,149.139,149,151
52800,149,149,149
53100,149.233,149,151
53400,149.169,149,151
53700,149.135,149,151
54000,149.535,149,151
54300,149.133,149,151
54600,149,149,149
54900,149.267,149,151
55200,149.133,149,151
55500,149.4,149,151
55800,149.2,149,151
56100,149.334,149,151
56400,149,149,149
56700,149.273,149,151
57000,149.263,149,151
57300,149.463,149,151
57600,149.193,149,151
57900,149.132,149,151
58200,149,149,149
58500,149.137,149,151
58800,149.932,149,151
59100,149.599,149,151
59400,149,149,149
59700,149,149,149
60000,149.138,149,151
60300,149.203,149,151
60600,149.265,149,151
60900,149.132,149,151
61200,149.067,149,151
61500,149,149,149
61800,149.068,149,151
62100,149.2,149,151
62400,149.134,149,151
62700,149.6,149,151
63000,149.178,149,151
63300,149.134,149,151
63600,149.465,149,151
63900,149.267,149,151
64200,149.667,149,151
64500,149.066,149,151
64800,149.4,149,151
65100,149.134,149,151
65400,149.2,149,151
65700,149.936,149,151
66000,149.333,149,151
66300,149.533,149,151
66600,149.134,149,151
66900,149.133,149,151
67200,149.133,149,151
67500,149.334,149,151
67800,149.334,149,151
68100,149.133,149,151
68400,149.134,149,151
68700,149.133,149,151
69000,149.066,149,151
69300,149,149,149
69600,149.061,149,151
69900,149.939,149,151
70200,149.616,149,151
70500,149.337,149,151
70800,149,149,149
71100,149.4,149,151
71400,149.201,149,151
71700,149.602,149,151
72000,149.133,149,151
72300,149.533,149,151
72600,149,149,149
72900,149,149,149
73200,149.199,149,151
73500,149.267,149,151
73800,149.067,149,151
74100,149.134,149,151
74400,149,149,149
74700,149.201,149,151
75000,149.334,149,151
75300,149.134,149,151
75600,149.2,149,151
75900,149.442,149,151
76200,149.237,149,151
76500,149,149,149
76800,150.406,149,153
77100,149.472,149,151
77400,149.215,149,151
77700,149.142,149,151
78000,149,149,149
78300,149.399,149,151
78600,149.401,149,151
78900,149.543,149,151
79200,149.212,149,151
79500,149.14,149,151
79800,149,149,149
80100,149,149,149
80400,149.133,149,151
80700,149.93,149,151
81000,149.177,149,151
81300,149.73,149,151
81600,149,149,149
81900,149.402,149,151
82200,149.267,149,151
82500,149.133,149,151
82800,149.198,149,151
83100,149.066,149,151
83400,149,149,149
83700,149.067,149,151
84000,149.201,149,151
84300,149.4,149,151
84600,149.2,149,151
84900,149.133,149,151
85200,149.2,149,151
85500,149.4,149,151
85800,149.2,149,151
86100,149,149,149
86400,149.345,149,151
86700,149.142,149,151
87000,149.203,149,151
87300,149.134,149,151
87600,149,149,149
87900,149.867,149,151
88200,149.069,149,151
88500,149.209,149,151
88800,149.061,149,151
89100,149.063,149,151
89400,149.534,149,151
89700,149.2,149,151
90000,149.134,149,151
90300,149.201,149,151
90600,149,149,149
90900,149,149,149
91200,149.133,149,151
91500,149.601,149,151
91800,149.204,149,151
92100,149.067,149,151
92400,149,149,149
92700,149.2,149,151
93000,149.334,149,151
93300,149.134,149,151
93600,149.199,149,151
93900,149.067,149,151
94200,149.133,149,151
94500,149,149,149
94800,149.2,149,151
95100,149.467,149,151
95400,149.2,149,151
95700,149.134,149,151
96000,149.067,149,151
96300,149.534,149,151
96600,149.467,149,151
96900,149.133,149,151
97200,149.2,149,151
97500,149.134,149,151
97800,149.066,149,151
98100,149,149,149
98400,149.468,149,151
98700,149.276,149,151
99000,149.162,149,151
99300,149.127,149,151
99600,149,149,149
99900,149.133,149,151
100200,149.199,149,151
100500,149.133,149,151
100800,149.199,149,151
101100,149.133,149,151
101400,149,149,149
101700,149.401,149,151
102000,149.265,149,151
102300,150.203,149,151
102600,149.318,149,151
102900,149,149,149
103200,149,149,149
103500,149.397,149,151
103800,149.399,149,151
104100,149.133,149,151
104400,149.2,149,151
104700,149.2,149,151
105000,149.333,149,151
105300,149.602,149,151
105600,149.135,149,151
105900,149.334,149,151
106200,149.071,149,151
106500,149.216,149,151
106800,149.141,149,151
107100,149.071,149,151
107400,150.072,149,151
107700,149.265,149,151
108000,149.143,149,151
108300,149.179,149,151
108600,149.126,149,151
108900,149,149,149
109200,149,149,149
109500,149.602,149,151
109800,149.338,149,151
110100,149.066,149,151
110400,149,149,149
110700,149.736,149,151
111000,149.268,149,151
111300,149.267,149,151
111600,149.201,149,151
111900,149.067,149,151
112200,149,149,149
112500,149.4,149,151
112800,149.198,149,151
113100,149.467,149,151
113400,149.192,149,151
113700,149,149,149
114000,149.067,149,151
114300,149.467,149,151
114600,149.528,149,151
114900,149.539,149,151
115200,149.534,149,151
115500,149,149,149
115800,149.058,149,151
116100,149.145,149,151
116400,149.517,149,151
116700,149.598,149,151
117000,149.419,149,151
117300,149.203,149,151
117600,149.265,149,151
117900,149.711,149,151
118200,149.422,149,151
118500,149.134,149,151
118800,149.067,149,151
119100,149.401,149,151
119400,149.066,149,151
119700,149.801,149,151
120000,149.133,149,151
120300,149.534,149,151
120600,149.684,149,151
120900,149,149,149
121200,149.135,149,151
121500,150.357,149,151
121800,149.511,149,151
122100,149.134,149,151
122400,149.066,149,151
122700,149,149,149
123000,149.335,149,151
123300,150.409,149,151
123600,149.59,149,151
123900,149.202,149,151
124200,149.067,149,151
124500,149.201,149,151
124800,149.133,149,151
125100,149,149,149
125400,149.134,149,151
125700,149.133,149,151
126000,149.165,149,151
126300,149.167,149,151
126600,149.171,149,151
126900,149.039,149,151
127200,149,149,149
127500,149.536,149,151
127800,149.165,149,151
128100,149.411,149,151
128400,149.257,149,151
128700,149.267,149,151
129000,149.067,149,151
129300,149.066,149,151
129600,149.601,149,151
129900,149.134,149,151
130200,149.216,149,151
130500,149.533,149,151
130800,149.007,149,151
131100,149.467,149,151
131400,149.193,149,151
131700,149.124,149,151
132000,149.191,149,151
132300,149.333,149,151
132600,149.334,149,151
132900,149.133,149,151
133200,149.201,149,151
133500,149.134,149,151
133800,149,149,149
134100,149,149,149
134400,149.133,149,151
134700,149.333,149,151
135000,149.2,149,151
135300,149.134,149,151
135600,149.2,149,151
135900,149.334,149,151
136200,149.134,149,151
136500,149.402,149,151
136800,149.601,149,151
137100,149.126,149,151
137400,149.188,149,151
137700,149.128,149,151
138000,149,149,149
138300,149.401,149,151
138600,149.202,149,151
138900,149.133,149,151
139200,149.201,149,151
139500,149.401,149,151
139800,149.334,149,151
140100,149.133,149,151
140400,149.188,149,151
140700,149.145,149,151
141000,149.183,149,151
141300,149.016,149,151
141600,149,149,149
141900,149.268,149,151
142200,149.443,149,151
142500,149.264,149,151
142800,149.246,149,151
143100,149.549,149,151
143400,149.201,149,151
143700,149.133,149,151
144000,149.199,149,151
144300,149.134,149,151
144600,149.067,149,151
144900,149,149,149
145200,149.067,149,151
145500,149.399,149,151
145800,149.2,149,151
146100,149.134,149,151
146400,149.199,149,151
146700,149.4,149,151
147000,149.201,149,151
147300,149.067,149,151
147600,149.201,149,151
147900,149.134,149,151
148200,149.202,149,151
148500,149.137,149,151
148800,149,149,149
149100,149.2,149,151
149400,149.875,149,151
149700,149.205,149,151
150000,149,149,149
150300,149.401,149,151
150600,149.467,149,151
150900,149.2,149,151
151200,149.133,149,151
151500,149.199,149,151
151800,149,149,149
152100,150.194,149,151
152400,149.342,149,151
152700,149.334,149,151
153000,149.204,149,151
153300,149.067,149,151
153600,149,149,149
153900,149.2,149,151
154200,149.332,149,151
154500,149.467,149,151
154800,149.2,149,151
155100,149.067,149,151
155400,149,149,149
155700,149.067,149,151
156000,149.133,149,151
156300,149.6,149,151
156600,149.199,149,151
156900,149.133,149,151
157200,149.2,149,151
157500,149.4,149,151
157800,149.267,149,151
158100,149.067,149,151
158400,149.201,149,151
158700,149.134,149,151
159000,149.272,149,151
159300,149.741,149,151
159600,149.332,149,151
159900,149.674,149,151
160200,149.604,149,151
160500,149.387,149,151
160800,149.065,149,151
161100,149.335,149,151
161400,149.2,149,151
161700,149.133,149,151
162000,149.199,149,151
162300,149.132,149,151
162600,149.067,149,151
162900,149,149,149
163200,149.067,149,151
163500,149.402,149,151
163800,149.207,149,151
164100,149,149,149
164400,149,149,149
164700,149.334,149,151
165000,149.399,149,151
165300,149.133,149,151
165600,149.2,149,151
165900,149.067,149,151
166200,149.267,149,151
166500,149.067,149,151
166800,149.2,149,151
167100,150,149,151
167400,149.881,149,151
167700,149.864,149,151
168000,149,149,149
168300,149.468,149,151
168600,149.504,149,151
168900,149.163,149,151
169200,149.166,149,151
169500,149.367,149,151
169800,149,149,149
170100,149.133,149,151
170400,149.133,149,151
170700,149.534,149,151
171000,149.171,149,151
171300,149.143,149,151
171600,149,149,149
171900,149.204,149,151
172200,149.397,149,151
172500,149.199,149,151
172800,149.137,149,151
173100,149.204,149,151
173400,149,149,149
173700,149.066,149,151
174000,149.4,149,151
174300,149.856,149,151
174600,149.349,149,151
174900,149.063,149,151
175200,149.469,149,151
175500,149.467,149,151
175800,149.801,149,151
176100,149.333,149,151
176400,149.201,149,151
176700,149.067,149,151
177000,149,149,149
177300,149,149,149
177600,149.156,149,151
177900,149.24,149,151
178200,149.113,149,151
178500,149.139,149,151
178800,149.196,149,151
179100,149.201,149,151
179400,149.066,149,151
179700,149.661,149,151
180000,149.28,149,151
180300,149.138,149,151
180600,149.205,149,151
180900,149.134,149,151
181200,149.254,149,151
181500,150.015,149,151
181800,149.336,149,151
182100,149.272,149,151
182400,149.269,149,151
182700,149.328,149,151
183000,149.267,149,151
183300,149.134,149,151
183600,149.199,149,151
183900,149.534,149,151
184200,149.132,149,151
184500,149,149,149
184800,149.067,149,151
185100,149.533,149,151
185400,149.53,149,151
185700,149,149,149
186000,149.535,149,151
186300,149.535,149,151
186600,149.53,149,151
186900,149.134,149,151
187200,149.004,149,151
187500,149,149,149
187800,149.067,149,151
188100,149.199,149,151
188400,149.134,149,151
188700,149.601,149,151
189000,149.116,149,151
189300,149.872,149,151
189600,149.535,149,151
189900,149.266,149,151
190200,149.263,149,151
190500,149.333,149,151
190800,149.066,149,151
191100,149,149,149
191400,149.134,149,151
191700,149.534,149,151
192000,149.201,149,151
192300,149.401,149,151
192600,149.2,149,151
192900,149.134,149,151
193200,149.531,149,151
193500,150.067,149,151
193800,149.334,149,151
194100,149.534,149,151
194400,149.133,149,151
194700,149.199,149,151
195000,149.133,149,151
195300,149,149,149
195600,149,149,149
195900,149.253,149,151
196200,149.349,149,151
196500,149.962,149,152
196800,150.19,149,152
197100,149.334,149,151
197400,149.266,149,151
197700,149.134,149,151
198000,149.601,149,151
198300,150.616,149,214
198600,210.948,210,214
198900,210,210,210
199200,210.471,210,212
199500,210.336,210,212
199800,210.235,210,212
200100,210.134,210,212
200400,210.201,210,212
200700,210.334,210,212
201000,210.267,210,212
201300,210,210,210
201600,210,210,210
201900,210.546,210,212
202200,210.149,210,212
202500,210.469,210,212
202800,210,210,210
203100,210.513,210,212
203400,210.093,210,212
203700,210.183,210,212
204000,210.166,210,212
204300,210.136,210,212
204600,210,210,210
204900,210,210,210
205200,210.2,210,212
205500,210.134,210,212
205800,210.2,210,212
206100,211.561,210,212
206400,210.776,210,212
206700,210.4,210,212
207000,210.106,210,212
207300,210.067,210,212
207600,210.535,210,212
207900,211.734,210,212
208200,210.467,210,212
208500,210,210,210
208800,210.2,210,212
209100,210.063,210,212
209400,210.327,210,212
209700,211.729,210,212
210000,210.947,210,212
210300,210.534,210,212
210600,210.133,210,212
210900,210.133,210,212
211200,210.2,210,212
211500,210.468,210,212
211800,210.401,210,212
212100,210,210,210
212400,210.468,210,212
212700,210.177,210,212
213000,210.265,210,212
213300,210.492,210,212
213600,210.133,210,212
213900,210.467,210,212
214200,210.063,210,212
214500,210.128,210,212
214800,210.191,210,212
215100,210.198,210,212
215400,210.466,210,212
215700,210,210,210
216000,210,210,210
216300,210.133,210,212
216600,210.352,210,212
216900,210.381,210,212
217200,210.733,210,212
217500,210.334,210,212
217800,210,210,210
218100,210.066,210,212
218400,210.2,210,212
218700,210.4,210,212
219000,210.401,210,212
219300,210,210,210
219600,210,210,210
219900,210.134,210,212
220200,210.201,210,212
220500,210.134,210,212
220800,210.199,210,212
221100,210.467,210,212
221400,210.059,210,212
221700,210.531,210,212
222000,210.143,210,212
222300,210.191,210,212
222600,210.221,210,212
222900,210,210,210
223200,210,210,210
223500,210.198,210,212
223800,210.132,210,212
224100,210.2,210,212
224400,210.441,210,212
224700,210.493,210,212
225000,210.097,210,212
225300,210.134,210,212
225600,210.2,210,212
225900,210.268,210,212
226200,210.133,210,212
226500,210,210,210
226800,210.6,210,212
227100,210.267,210,212
227400,210.133,210,212
227700,210.6,210,212
228000,210,210,210
228300,210.334,210,212
228600,210.067,210,212
228900,210.067,210,212
229200,210.199,210,212
229500,210.467,210,212
229800,210.467,210,212
230100,210.467,210,212
230400,210,210,210
230700,210.052,210,212
231000,210.158,210,212
231300,210.188,210,212
231600,210.135,210,212
231900,210.487,210,212
232200,210,210,210
232500,210.597,210,212
232800,210.128,210,212
233100,210.529,210,212
233400,210.201,210,212
233700,210,210,210
234000,210,210,210
234300,210.134,210,212
234600,210.466,210,212
234900,210.133,210,212
235200,210.199,210,212
235500,210.267,210,212
235800,210.095,210,212
236100,210.134,210,212
236400,210.2,210,212
236700,210.401,210,212
237000,210.266,210,212
237300,210.401,210,212
237600,210.188,210,212
237900,210.124,210,212
238200,210.194,210,212
238500,210.534,210,212
238800,210.667,210,212
239100,210.601,210,212
239400,210.783,210,212
239700,210.133,210,212
240000,210.2,210,212
240300,210.468,210,212
240600,210.33,210,212
240900,210.069,210,212
241200,210.147,210,212
241500,210.19,210,212
241800,210.534,210,212
242100,210.208,210,212
242400,210.265,210,212
242700,210.661,210,212
243000,210.16,210,212
243300,210.133,210,212
243600,210.899,210,213
243900,210.928,210,213
244200,210.441,210,213
244500,210.26,210,212
244800,210.341,210,212
245100,210.133,210,212
245400,211.033,210,213
245700,210.213,210,212
246000,211.055,210,213
246300,211.051,210,213
246600,211.576,210,213
246900,210.127,210,212
247200,210.262,210,212
247500,210.334,210,212
247800,210.267,210,212
248100,210.534,210,212
248400,210.133,210,212
248700,210.2,210,212
249000,210.601,210,212
249300,210.534,210,212
249600,210,210,210
249900,210.102,210,212
250200,210.104,210,212
250500,211.203,210,213
250800,210.166,210,212
251100,210.57,210,212
251400,210,210,210
251700,210.133,210,212
252000,210.22,210,212
252300,210.582,210,212
252600,210.467,210,212
252900,210.2,210,212
253200,210,210,210
253500,210.931,210,212
253800,210.314,210,212
254100,210.734,210,212
254400,210.933,210,212
254700,210.4,210,212
255000,210.335,210,212
255300,210,210,210
255600,210,210,210
255900,210.5,210,213
256200,210.232,210,212
256500,210.978,210,213
256800,210.913,210,213
257100,210.401,210,212
257400,210.4,210,212
257700,211.295,210,213
258000,210.191,210,212
258300,210,210,210
258600,210.467,210,212
258900,210.334,210,212
259200,211.238,210,212
259500,210.531,210,212
259800,210.498,210,212
260100,210.467,210,212
260400,210.867,210,212
260700,210.763,210,212
261000,210.96,210,212
261300,210.526,210,212
261600,210.359,210,212
261900,210.842,210,212
262200,210.468,210,212
262500,210.134,210,212
262800,210.351,210,212
263100,210.381,210,212
263400,210.883,210,212
263700,210.653,210,212
264000,210.133,210,212
264300,210.134,210,212
264600,211.164,210,212
264900,210.141,210,212
265200,210.217,210,212
265500,210.409,210,212
265800,210.409,210,212
266100,210.201,210,212
266400,210.933,210,212
266700,210.134,210,212
267000,210.868,210,212
267300,211.13,210,212
267600,210.4,210,212
267900,210.441,210,212
268200,210.274,210,212
268500,210.225,210,212
268800,210.138,210,212
269100,210.401,210,212
269400,210.401,210,212
269700,210.133,210,212
270000,210.133,210,212
270300,210.934,210,212
270600,210.601,210,212
270900,210.231,210,212
271200,210.104,210,212
271500,210.334,210,212
271800,210.606,210,212
272100,210.135,210,212
272400,210,210,210
272700,210.2,210,212
273000,210.267,210,212
273300,210.135,210,212
273600,210.2,210,212
273900,210.133,210,212
274200,210.067,210,212
274500,210.8,210,212
274800,210.467,210,212
275100,210.201,210,212
275400,210.529,210,212
275700,210.405,210,212
276000,210.457,210,212
276300,210.609,210,212
276600,210.335,210,212
276900,210,210,210
277200,210.178,210,212
277500,210.165,210,212
277800,210.181,210,212
278100,210.568,210,212
278400,210.104,210,212
278700,210.296,210,212
279000,210.063,210,212
279300,210.193,210,212
279600,210.129,210,212
279900,210.464,210,212
280200,210.067,210,212
280500,210,210,210
280800,210.133,210,212
281100,210.133,210,212
281400,210.2,210,212
281700,210.417,210,212
282000,210.984,210,212
282300,210.333,210,212
282600,210,210,210
282900,210,210,210
283200,210.202,210,212
283500,210.401,210,212
283800,210.401,210,212
284100,210.134,210,212
284400,210.13,210,212
284700,210.133,210,212
285000,210.133,210,212
285300,210.934,210,212
285600,210.294,210,212
285900,210.633,210,212
286200,210.129,210,212
286500,210.136,210,212
286800,210.067,210,212
287100,210.4,210,212
287400,210.067,210,212
287700,210.133,210,212
288000,210.199,210,212
288300,210.067,210,212
288600,210.134,210,212
288900,210.243,210,212
289200,210.558,210,212
289500,210.601,210,212
289800,210.16,210,212
290100,210.2,210,212
290400,210.066,210,212
290700,210.201,210,212
291000,210.298,210,212
291300,210.434,210,212
291600,210.134,210,212
291900,210.37,210,212
292200,210.307,210,212
292500,210.4,210,212
292800,210.127,210,212
293100,210.886,210,212
293400,210.112,210,212
293700,210.526,210,212
294000,210.063,210,212
294300,211.484,210,212
294600,210.376,210,212
294900,210.126,210,212
295200,210.196,210,212
295500,210.134,210,212
295800,210.334,210,212
296100,211.135,210,212
296400,210.534,210,212
296700,210.599,210,212
297000,210.181,210,212
297300,210.133,210,212
297600,210.133,210,212
297900,210.133,210,212
298200,210.134,210,212
298500,210.466,210,212
298800,210.2,210,212
299100,210.134,210,212
299400,210.134,210,212
299700,210,210,210
300000,210,210,210
300300,210.805,210,212
300600,210.842,210,212
300900,210.741,210,212
301200,210.669,210,212
301500,210.869,210,212
301800,210.799,210,212
302100,210.72,210,212
302400,210.751,210,212
302700,210.668,210,212
303000,211.243,210,212
303300,211.36,210,212
303600,211.134,210,212
303900,211,210,212
304200,210.814,210,212
304500,210.898,210,212
304800,210.534,210,212
305100,210.165,210,212
305400,210.265,210,212
305700,210.532,210,212
306000,210.266,210,212
306300,210.316,210,212
306600,210,210,210
306900,210.191,210,212
307200,210.129,210,212
307500,210.532,210,212
307800,210.107,210,212
308100,210,210,210
308400,210.134,210,212
308700,210.334,210,212
309000,210.267,210,212
309300,210.134,210,212
309600,210.066,210,212
309900,210,210,210
310200,210.467,210,212
310500,210.2,210,212
310800,210.133,210,212
311100,210.601,210,212
311400,210.201,210,212
311700,210,210,210
312000,210,210,210
312300,210.399,210,212
312600,210.476,210,212
312900,210.136,210,212
313200,210.468,210,212
313500,210.066,210,212
313800,210,210,210
314100,210.505,210,212
314400,210.573,210,212
314700,210.232,210,212
315000,210.108,210,212
315300,210,210,210
315600,210,210,210
315900,210.201,210,212
316200,210.201,210,212
316500,210.135,210,212
316800,210.601,210,212
317100,210.067,210,212
317400,210,210,210
317700,210.133,210,212
318000,210.133,210,212
318300,210.532,210,212
318600,210.108,210,212
318900,210,210,210
319200,210.068,210,212
319500,210.402,210,212
319800,210.335,210,212
320100,210.133,210,212
320400,210.134,210,212
320700,210,210,210
321000,210.066,210,212
321300,210.133,210,212
321600,210.2,210,212
321900,210.533,210,212
322200,210.199,210,212
322500,210.067,210,212
322800,210.4,210,212
323100,210.044,210,212
323400,210.266,210,212
323700,210.199,210,212
324000,210.532,210,212
324300,210.104,210,212
324600,210,210,210
324900,211.401,210,212
325200,210.066,210,212
325500,210.999,210,212
325800,210.246,210,212
326100,210.062,210,212
326400,210.4,210,212
326700,210.199,210,212
327000,210.427,210,212
327300,210.44,210,212
327600,210.133,210,212
327900,210.067,210,212
328200,210,210,210
328500,210.133,210,212
328800,210.133,210,212
329100,210.601,210,212
329400,210.719,210,212
329700,210,210,210
330000,210.136,210,212
330300,210.663,210,212
330600,210.399,210,212
330900,210.132,210,212
331200,210.198,210,212
331500,210,210,210
331800,210.733,210,212
332100,210.467,210,212
332400,210.186,210,212
332700,210.599,210,212
333000,210.328,210,212
333300,210.157,210,212
333600,210.401,210,212
333900,210.734,210,212
334200,210.134,210,212
334500,210.134,210,212
334800,210.735,210,212
335100,210.596,210,212
335400,210.062,210,212
335700,210.064,210,212
336000,210.067,210,212
336300,210.535,210,212
336600,210.161,210,212
336900,210.134,210,212
337200,210.2,210,212
337500,210.596,210,212
337800,210.406,210,212
338100,210,210,210
338400,210.134,210,212
338700,210.387,210,212
339000,210.28,210,212
339300,210.2,210,212
339600,210,210,210
339900,210,210,210
340200,210.437,210,212
340500,211.347,210,213
340800,210.647,210,212
341100,211.001,210,212
341400,210.734,210,212
341700,210.467,210,212
342000,210,210,210
342300,210.17,210,212
342600,210.337,210,212
342900,210.574,210,212
343200,210.602,210,212
343500,210.127,210,212
343800,210,210,210
344100,210.122,210,212
344400,210.529,210,212
344700,210.266,210,212
345000,210.402,210,212
345300,210,210,210
345600,210.067,210,212
345900,210.133,210,212
346200,210.2,210,212
346500,210.134,210,212
346800,210.267,210,212
347100,210,210,210
347400,210,210,210
347700,210.801,210,212
348000,210.133,210,212
348300,210.708,210,212
348600,210.759,210,212
348900,210.601,210,212
349200,210,210,210
349500,210,210,210
349800,210.2,210,212
350100,210.134,210,212
350400,210.664,210,212
350700,210.199,210,212
351000,210.679,210,212
351300,210.538,210,212
351600,210.17,210,212
351900,210.935,210,212
352200,211.177,210,212
352500,210.067,210,212
352800,210.819,210,212
353100,211.207,210,213
353400,210.711,210,213
353700,210.133,210,212
354000,210.208,210,214
354300,210.996,210,214
354600,210.905,210,213
354900,210.266,210,212
355200,210.467,210,212
355500,210.334,210,212
355800,210.2,210,212
356100,210.333,210,212
356400,210.868,210,212
356700,210.201,210,212
357000,210.267,210,212
357300,210.267,210,212
357600,210.134,210,212
357900,210,210,210
358200,210,210,210
358500,210.401,210,212
358800,210.466,210,212
359100,210.333,210,212
359400,210.334,210,212
359700,210.134,210,212
360000,210,210,210
360300,210,210,210
360600,210.092,210,212
360900,210.183,210,212
361200,210.157,210,212
361500,210.532,210,212
361800,210.071,210,212
362100,210.378,210,212
362400,210.128,210,212
362700,210.466,210,212
363000,210.201,210,212
363300,210.134,210,212
363600,210.333,210,212
363900,210,210,210
364200,210.201,210,212
364500,210.466,210,212
364800,210.2,210,212
365100,210.401,210,212
365400,210.134,210,212
365700,210.534,210,212
366000,210.133,210,212
366300,210.134,210,212
366600,210.268,210,212
366900,210.134,210,212
367200,210.201,210,212
367500,210.396,210,212
367800,210.189,210,212
368100,210.613,210,212
368400,210.464,210,212
368700,210.654,210,212
369000,210.198,210,212
369300,210,210,210
369600,210,210,210
369900,210.463,210,212
370200,210.198,210,212
370500,210.469,210,212
370800,210.134,210,212
371100,210.401,210,212
371400,210.066,210,212
371700,210.134,210,212
372000,210.669,210,212
372300,210.597,210,212
372600,210.704,210,212
372900,210.534,210,212
373200,210.1,210,212
373500,210.566,210,212
373800,210.6,210,212
374100,210.134,210,212
374400,210.534,210,212
374700,210.192,210,212
375000,210.062,210,212
375300,210,210,210
375600,210.134,210,212
375900,210.264,210,212
376200,210.412,210,212
376500,210.188,210,212
376800,210,210,210
377100,210.868,210,212
377400,210.409,210,212
377700,210.191,210,212
378000,210.139,210,212
378300,210.195,210,212
378600,210.2,210,212
378900,210.4,210,212
379200,210.133,210,212
379500,210.334,210,212
379800,210.164,210,212
380100,210.133,210,212
380400,210.531,210,212
380700,211.699,210,212
381000,210.368,210,212
381300,210,210,210
381600,210.2,210,212
381900,210.134,210,212
382200,210.343,210,212
382500,211.467,210,212
382800,210.866,210,212
383100,210.465,210,212
383400,210.194,210,212
383700,210.127,210,212
384000,210.128,210,212
384300,210.4,210,212
384600,210.267,210,212
384900,210.535,210,212
385200,210.134,210,212
385500,210.667,210,212
385800,210.134,210,212
386100,210.267,210,212
386400,210.6,210,212
386700,210.534,210,212
387000,210.137,210,212
387300,210.137,210,212
387600,210.205,210,212
387900,210.605,210,212
388200,210.401,210,212
388500,210.067,210,212
388800,210.134,210,212
389100,210.317,210,212
