date,value,minValue,maxValue
87900,15.2679,15.1,15.5
88200,15.3044,15,15.5
88500,15.2073,15,15.4
88800,15.2853,15.1,15.5
89100,15.2619,15,15.5
89400,15.2451,15.1,15.6
89700,15.5855,15.3,15.8
90000,15.4849,15.3,15.7
90300,15.9043,15.6,16.1
90600,15.7922,15.6,16
90900,15.7613,15.5,16
91200,15.611,15.5,15.7
91500,15.4458,15.3,15.6
91800,15.4941,15.2,15.7
92100,15.2764,15.1,15.5
92400,15.2069,15.1,15.4
92700,15.1873,15.1,15.3
93000,15.4052,15.1,15.6
93300,15.4387,15.3,15.6
93600,15.5401,15.3,15.6
93900,15.4644,15.3,15.7
94200,15.551,15.3,15.8
94500,15.7268,15.6,16
94800,15.6547,15.6,15.8
95100,15.6579,15.5,15.8
95400,15.5173,15.3,15.6
95700,15.3696,15.3,15.6
96000,15.4177,15.3,15.5
96300,15.3894,15.3,15.5
96600,15.3142,15.1,15.5
96900,15.268,15.1,15.3
97200,15.0315,15,15.1
97500,15.0678,15,15.1
97800,15.061,15,15.1
98100,15.042,15,15.1
98400,15.0092,14.9,15.1
98700,14.9787,14.9,15
99000,14.9486,14.8,15.1
99300,14.7997,14.7,14.9
99600,14.8048,14.7,14.9
99900,14.9468,14.8,15.1
100200,14.78,14.6,14.9
100500,14.856,14.6,15
100800,14.8567,14.6,15.1
101100,14.6703,14.6,14.8
101400,14.6962,14.6,14.8
101700,14.602,14.4,14.8
102000,14.545,14.4,14.6
102300,14.5658,14.4,14.6
102600,14.556,14.4,14.6
102900,14.4791,14.3,14.5
103200,14.4166,14.3,14.5
103500,14.4205,14.3,14.5
103800,14.3122,14.2,14.4
104100,14.2311,14.2,14.3
104400,14.1995,14.1,14.2
104700,14.1856,14.1,14.3
105000,14.1894,14.1,14.2
105300,14.18,14.1,14.2
105600,14.1709,14.1,14.2
105900,14.1898,14.1,14.3
106200,14.1969,14.1,14.3
106500,14.1718,14.1,14.2
106800,14.1,14.1,14.1
107100,14.0915,14,14.1
107400,14.0115,14,14.1
107700,14.018,14,14.1
108000,14.0002,14,14.1
108300,13.9997,13.9,14
108600,13.9601,13.8,14
108900,13.9483,13.8,14
109200,13.9995,13.9,14
109500,13.993,13.9,14
109800,13.9916,13.9,14
110100,13.9733,13.9,14
110400,13.9566,13.8,14
110700,13.9968,13.9,14
111000,13.9858,13.9,14
111300,13.9236,13.8,14.1
111600,13.769,13.6,13.8
111900,13.7643,13.6,13.8
112200,13.7178,13.6,13.8
112500,13.7036,13.6,13.8
112800,13.74,13.6,13.8
113100,13.7928,13.7,13.8
113400,13.8024,13.7,13.9
113700,13.7826,13.7,13.8
114000,13.6819,13.6,13.8
114300,13.6875,13.6,13.8
114600,13.6303,13.6,13.7
114900,13.5971,13.5,13.8
115200,13.5499,13.5,13.7
115500,13.4896,13.4,13.6
115800,13.4626,13.3,13.5
116100,13.4163,13.3,13.5
116400,13.3637,13.3,13.5
116700,13.3443,13.3,13.5
117000,13.3665,13.3,13.5
117300,13.3924,13.3,13.5
117600,13.4315,13.3,13.5
117900,13.3642,13.2,13.5
118200,13.2493,13.1,13.3
118500,13.1865,13,13.3
118800,13.0709,13,13.1
119100,12.9904,12.8,13
119400,12.9906,12.8,13
119700,12.981,12.8,13.1
120000,13.0589,12.9,13.1
120300,13.0064,12.8,13.1
120600,12.9968,12.8,13
120900,12.9968,12.8,13.1
121200,12.9953,12.8,13.1
121500,13.0306,12.8,13.1
121800,13.0325,12.8,13.1
122100,12.9793,12.8,13.1
122400,12.9749,12.8,13.1
122700,12.8814,12.8,13
123000,12.9,12.8,13
123300,12.9561,12.8,13
123600,12.9033,12.8,13
123900,12.8003,12.7,12.9
124200,12.7458,12.6,12.8
124500,12.7123,12.6,12.8
124800,12.6389,12.6,12.8
125100,12.5733,12.5,12.6
125400,12.5331,12.3,12.6
125700,12.3252,12.3,12.5
126000,12.2752,12.1,12.4
126300,12.1061,12.1,12.2
126600,12.0969,12,12.1
126900,12.0188,12,12.1
127200,11.9993,11.9,12
127500,11.9106,11.8,12
127800,11.8262,11.8,12
128100,11.7973,11.7,11.9
128400,11.7976,11.7,11.9
128700,11.7304,11.7,11.8
129000,11.6493,11.6,11.7
129300,11.667,11.6,11.7
129600,11.7242,11.7,11.8
129900,11.6959,11.6,11.8
130200,11.6797,11.6,11.7
130500,11.6,11.6,11.6
130800,11.5983,11.5,11.6
131100,11.6,11.6,11.6
131400,11.5942,11.5,11.6
131700,11.6316,11.6,11.7
132000,11.6062,11.5,11.7
132300,11.6394,11.5,11.7
132600,11.6709,11.6,11.7
132900,11.7014,11.6,11.8
133200,11.7689,11.7,11.8
133500,11.7831,11.7,11.8
133800,11.7831,11.7,11.8
134100,12.0162,12,12.1
134400,12.0905,12,12.1
134700,12.1044,12,12.2
135000,12.1414,12.1,12.2
135300,12.1059,12,12.2
135600,12.0808,12,12.1
135900,12.0015,12,12.1
136200,11.9995,11.9,12
136500,12,12,12
136800,11.9915,11.8,12
137100,11.9959,11.8,12
137400,11.9947,11.9,12
137700,11.9969,11.9,12
138000,11.9815,11.8,12
138300,11.8677,11.8,12
138600,11.8804,11.8,12
138900,11.8953,11.8,12
139200,11.8531,11.8,12
139500,11.8508,11.8,11.9
139800,11.8747,11.8,12
140100,11.8354,11.7,12
140400,11.8015,11.7,11.9
140700,11.6997,11.6,11.8
141000,11.6992,11.6,11.7
141300,11.6916,11.6,11.7
141600,11.6962,11.6,11.7
141900,11.6952,11.6,11.7
142200,11.7217,11.7,11.8
142500,11.7379,11.6,11.8
142800,11.7569,11.6,11.8
143100,11.7945,11.7,11.8
143400,11.8552,11.7,12
143700,11.8214,11.7,12
144000,11.7964,11.7,11.8
144300,11.685,11.6,11.8
144600,11.596,11.5,11.7
144900,11.5319,11.5,11.6
145200,11.522,11.5,11.6
145500,11.5461,11.5,11.6
145800,11.5,11.5,11.5
146100,11.5002,11.5,11.6
146400,11.529,11.5,11.6
146700,11.5668,11.5,11.6
147000,11.5679,11.5,11.6
147300,11.556,11.5,11.6
147600,11.6037,11.5,11.7
147900,11.6339,11.6,11.7
148200,11.6031,11.5,11.7
148500,11.6005,11.5,11.7
148800,11.6014,11.5,11.7
149100,11.6194,11.6,11.7
149400,11.5995,11.5,11.7
149700,11.5761,11.5,11.6
150000,11.596,11.5,11.6
150300,11.6454,11.6,11.7
150600,11.6437,11.5,11.7
150900,11.5541,11.5,11.7
151200,11.5951,11.5,11.6
151500,11.6356,11.6,11.7
151800,11.6285,11.6,11.7
152100,11.6454,11.6,11.7
152400,11.655,11.5,11.7
152700,11.589,11.5,11.7
153000,11.5686,11.5,11.6
153300,11.5597,11.5,11.6
153600,11.5844,11.5,11.6
153900,11.5579,11.5,11.6
154200,11.599,11.5,11.7
154500,11.6825,11.6,11.7
154800,11.6094,11.6,11.7
155100,11.5113,11.5,11.6
155400,11.5,11.5,11.5
155700,11.5206,11.5,11.6
156000,11.5672,11.5,11.6
156300,11.5,11.5,11.5
156600,11.5417,11.5,11.6
156900,11.6285,11.5,11.7
157200,11.6988,11.6,11.7
157500,11.7399,11.6,11.8
157800,11.7309,11.7,11.8
158100,11.784,11.7,11.9
158400,11.7312,11.7,11.8
158700,11.7706,11.7,11.8
159000,11.7695,11.7,11.8
159300,11.7745,11.7,11.8
159600,11.7482,11.6,11.8
159900,11.7351,11.7,11.8
160200,11.6737,11.6,11.8
160500,11.6052,11.5,11.7
160800,11.696,11.6,11.8
161100,11.7556,11.7,11.8
161400,11.8074,11.7,12
161700,11.8359,11.8,12
162000,11.9808,11.8,12.1
162300,12.0586,12,12.1
162600,12.0645,11.9,12.1
162900,12.1123,12,12.3
163200,12.2538,12.1,12.4
163500,12.2622,12.1,12.4
163800,12.1281,12.1,12.3
164100,12.2655,12.1,12.4
164400,12.3073,12.2,12.4
164700,12.4869,12.3,12.6
165000,12.5967,12.5,12.7
165300,12.8375,12.6,13.1
165600,13.0496,12.9,13.1
165900,13.2469,12.8,13.5
166200,13.5062,13.3,13.6
166500,13.4084,13.3,13.6
166800,13.2104,13,13.4
167100,13.2291,13,13.5
167400,13.2773,13.1,13.5
167700,13.1851,13,13.3
168000,13.196,13,13.3
168300,13.1854,13,13.3
168600,13.3119,13.2,13.5
168900,13.3525,13.2,13.5
169200,13.3376,13.3,13.5
169500,13.4904,13.3,13.7
169800,13.5669,13.4,13.8
170100,13.9259,13.6,14.2
170400,13.9739,13.8,14.2
170700,14.1039,13.8,14.5
171000,14.2194,14,14.5
171300,14.0949,14,14.2
171600,13.9237,13.7,14.1
171900,13.67,13.5,13.9
172200,13.6369,13.5,13.8
172500,13.5298,13.3,13.8
172800,13.648,13.5,13.8
173100,13.6314,13.5,13.8
173400,13.5868,13.5,13.7
173700,13.6244,13.5,13.8
174000,13.6781,13.5,13.8
174300,13.6516,13.5,13.8
174600,13.5,13.5,13.5
174900,13.4824,13.4,13.5
175200,13.4889,13.4,13.5
175500,13.4938,13.4,13.5
175800,13.65,13.5,13.9
176100,13.6638,13.5,13.8
176400,13.6034,13.5,13.8
176700,13.7709,13.6,13.8
177000,13.5913,13.5,13.7
177300,13.6778,13.5,13.8
177600,13.9233,13.6,14.2
177900,14.0988,13.9,14.2
178200,13.9509,13.7,14.2
178500,14.0036,13.9,14.1
178800,14.0615,13.8,14.3
179100,14.0802,13.8,14.3
179400,13.8891,13.6,14.1
179700,13.8028,13.6,14
180000,13.9703,13.8,14.1
180300,13.8897,13.8,14
180600,13.7538,13.6,13.9
180900,13.7971,13.6,13.9
181200,13.6533,13.5,13.8
181500,13.6957,13.5,13.8
181800,13.6585,13.5,13.8
182100,13.7783,13.6,13.8
182400,13.5647,13.5,13.7
182700,13.6484,13.5,13.8
183000,13.5221,13.5,13.6
183300,13.7925,13.5,14
183600,13.5154,13.4,13.6
183900,13.6008,13.4,13.8
184200,13.8955,13.7,14
184500,13.7968,13.5,14
184800,13.6352,13.5,13.8
185100,13.4974,13.3,13.6
185400,13.7589,13.4,14
185700,13.5705,13.5,13.8
186000,13.6351,13.5,13.8
186300,13.7877,13.6,13.9
186600,13.5772,13.5,13.8
186900,13.6427,13.5,13.8
187200,13.5512,13.3,13.8
187500,13.5733,13.5,13.8
187800,13.4279,13.3,13.6
188100,13.3294,13.2,13.5
188400,13.3282,13.2,13.5
188700,13.2603,13.1,13.4
189000,13.3262,13.1,13.5
189300,13.4377,13.2,13.6
189600,13.4654,13.2,13.6
189900,13.4102,13.1,13.6
190200,13.1756,13.1,13.3
190500,13.2323,13,13.3
190800,13.254,13.1,13.3
191100,13.1508,13,13.3
191400,13.1902,13,13.3
191700,13.1654,13,13.3
192000,13.0867,12.9,13.3
192300,12.7038,12.5,12.9
192600,12.6175,12.5,12.8
192900,12.6979,12.6,12.8
193200,12.7927,12.7,12.8
193500,12.6217,12.5,12.8
193800,12.6544,12.5,12.8
194100,12.8938,12.8,13
194400,12.8899,12.7,13
194700,12.6798,12.5,12.8
195000,12.5538,12.4,12.7
195300,12.4651,12.3,12.6
195600,12.4445,12.3,12.6
195900,12.4145,12.2,12.6
196200,12.1683,12,12.4
196500,12.1879,12,12.4
196800,12.1149,12,12.4
197100,12.3261,12.1,12.5
197400,12.2816,12.1,12.4
197700,12.1867,12,12.4
198000,12.2531,12.1,12.5
198300,12.2536,12.1,12.5
198600,12.2811,12.1,12.5
198900,12.2285,12.1,12.5
199200,12.1217,12,12.3
199500,12.0308,11.9,12.1
199800,11.8339,11.6,12
200100,11.8772,11.7,12.2
200400,11.9669,11.8,12.1
200700,11.9999,11.8,12.2
201000,12.0527,12,12.2
201300,12.1558,12.1,12.4
201600,12.0937,12,12.2
201900,12.061,12,12.2
202200,12.0048,11.8,12.2
202500,11.8846,11.7,12
202800,11.9536,11.8,12.1
203100,11.8412,11.7,12
203400,11.9983,11.8,12.2
203700,11.9745,11.8,12.2
204000,11.8634,11.6,12
204300,11.9159,11.7,12.1
204600,11.6335,11.5,11.8
204900,11.4823,11.3,11.7
205200,11.427,11.2,11.6
205500,11.5415,11.3,11.7
205800,11.5315,11.3,11.6
206100,11.4453,11.2,11.6
206400,11.4071,11.2,11.6
206700,11.401,11.3,11.5
207000,11.4087,11.2,11.6
207300,11.3209,11.1,11.5
207600,11.247,11,11.3
207900,11.2384,11,11.3
208200,11.1755,11,11.3
208500,11.1159,11,11.3
208800,10.9881,10.8,11.2
209100,10.874,10.8,11
209400,10.8004,10.7,10.9
209700,10.8713,10.8,11
210000,10.7822,10.6,10.9
210300,10.6416,10.6,10.8
210600,10.5492,10.4,10.6
210900,10.647,10.6,10.8
211200,10.8243,10.6,11
211500,10.6043,10.5,10.8
211800,10.6036,10.5,10.7
212100,10.4745,10.3,10.6
212400,10.2772,10.1,10.4
212700,10.2089,10.1,10.4
213000,10.1118,10,10.2
213300,10.0184,9.9,10.1
213600,10.0985,10,10.2
213900,9.96811,9.9,10.1
214200,9.97291,9.9,10
214500,9.98259,9.8,10.1
214800,9.94614,9.8,10.1
215100,9.85787,9.8,9.9
215400,9.74161,9.6,9.8
215700,9.67509,9.6,9.8
216000,9.69497,9.6,9.8
216300,9.61574,9.6,9.7
216600,9.63032,9.6,9.8
216900,9.75421,9.6,10.1
217200,9.56929,9.5,9.7
217500,9.57085,9.5,9.7
217800,9.50432,9.3,9.7
218100,9.52259,9.4,9.6
218400,9.68236,9.5,9.9
218700,9.45925,9.3,9.6
219000,9.27098,9.1,9.4
219300,9.14606,9,9.3
219600,9.0435,9,9.2
219900,9.00951,9,9.2
220200,9.03357,9,9.2
220500,9.01747,9,9.1
220800,9.02024,9,9.1
221100,9.03962,9,9.2
221400,9.08801,9,9.2
221700,9.02166,8.8,9.3
222000,8.79056,8.6,8.9
222300,8.75641,8.6,8.9
222600,8.72071,8.5,9
222900,8.69681,8.5,9
223200,8.63004,8.4,8.8
223500,8.43147,8.3,8.6
223800,8.27343,8.1,8.5
224100,8.22241,8.1,8.4
224400,8.28699,8.1,8.5
224700,8.15455,8,8.3
225000,8.16381,8,8.3
225300,8.3246,8.1,8.5
225600,8.31982,8.1,8.5
225900,8.37029,8.2,8.6
226200,8.45293,8.3,8.6
226500,8.34276,8.3,8.5
226800,8.40942,8.3,8.6
227100,8.37352,8.3,8.5
227400,8.38105,8.3,8.6
227700,8.53961,8.4,8.6
228000,8.47337,8.3,8.6
228300,8.49516,8.4,8.6
228600,8.54858,8.5,8.6
228900,8.51181,8.5,8.6
229200,8.57422,8.5,8.7
229500,8.60774,8.6,8.8
229800,8.61212,8.6,8.8
230100,8.82665,8.6,9
230400,8.83814,8.6,9
230700,8.76793,8.6,9
231000,8.79312,8.6,9
231300,8.83019,8.7,9
231600,8.80344,8.7,8.9
231900,8.7852,8.7,8.9
232200,8.8019,8.8,8.9
232500,8.84781,8.8,9
232800,8.99897,8.8,9.2
233100,9.018,8.8,9.3
233400,8.95608,8.8,9.1
233700,8.93089,8.8,9.1
234000,8.8669,8.8,9
234300,8.97144,8.8,9
234600,8.98387,8.8,9
234900,9.03237,9,9.1
235200,9.04402,9,9.2
235500,9.07444,9,9.2
235800,9.02171,9,9.2
236100,9.19176,9.1,9.3
236400,9.14463,9,9.3
236700,9.14483,9.1,9.3
237000,9.20505,9,9.4
237300,9.15964,9,9.3
237600,9.11452,9,9.3
237900,9.0185,8.9,9.1
238200,9.22201,9,9.5
238500,9.32396,9.1,9.6
238800,9.11299,9,9.3
239100,9.33174,9.1,9.6
239400,9.15808,9.1,9.3
239700,9.33059,9.1,9.5
240000,9.24306,9.1,9.3
240300,9.30965,9.1,9.5
240600,9.41753,9.3,9.6
240900,9.57045,9.5,9.6
241200,9.50034,9.4,9.6
241500,9.60036,9.5,9.7
241800,9.77908,9.6,9.9
242100,10.0274,9.8,10.2
242400,10.3689,10.1,10.6
242700,10.5912,10.5,10.8
243000,10.6819,10.4,10.9
243300,10.9503,10.6,11.1
243600,11.058,10.9,11.4
243900,11.3808,11.1,11.5
244200,11.5621,11.3,11.8
244500,11.6384,11.4,12
244800,11.8951,11.7,12.1
245100,12.1278,12,12.3
245400,12.0955,12,12.3
245700,12.2912,12.1,12.4
246000,12.4462,12.2,12.6
246300,12.5889,12.4,12.7
246600,12.8186,12.6,13
246900,13.2713,13,13.5
247200,13.2455,13,13.6
247500,13.5594,13.4,13.6
247800,13.6932,13.5,14
248100,13.9931,13.7,14.1
248400,14.1984,14,14.4
248700,14.4115,14.2,14.6
249000,14.5748,14.4,14.6
249300,14.4223,14.3,14.6
249600,14.7355,14.5,15.1
249900,14.7977,14.6,15.1
250200,14.8363,14.5,15.1
250500,15.1549,14.9,15.4
250800,15.3585,15.1,15.6
251100,15.6005,15.3,16.1
251400,15.9284,15.7,16.1
251700,15.6565,15.5,16
252000,15.7008,15.3,16
252300,15.9011,15.7,16.1
252600,15.9798,15.8,16.2
252900,15.8041,15.6,16
253200,15.7657,15.6,15.9
253500,15.7368,15.6,16
253800,16.0502,15.8,16.3
254100,16.4636,16.3,16.6
254400,16.5387,16.3,16.8
254700,16.5099,16.2,16.7
255000,16.6586,16.5,16.8
255300,16.7886,16.6,17
255600,16.8193,16.6,17.1
255900,16.8385,16.7,17.1
256200,16.7245,16.5,16.9
256500,16.7821,16.4,17
256800,16.8808,16.6,17
257100,16.8831,16.7,17.1
257400,16.9299,16.6,17.1
257700,16.5013,16.1,16.9
258000,16.6657,16.5,16.9
258300,16.9845,16.6,17.1
258600,16.9521,16.6,17.1
258900,17.2107,17.1,17.4
259200,17.3772,17.1,17.6
259500,17.2813,17,17.5
259800,17.2748,17,17.5
260100,17.4508,17.2,17.6
260400,17.3435,17.1,17.5
260700,17.4351,17,18
261000,17.4367,17.1,18
261300,17.3263,17,17.6
261600,17.6124,17.3,17.8
261900,17.5786,17.3,17.7
262200,17.4324,17.1,17.8
262500,17.7348,17.5,17.9
262800,18.0487,17.6,18.1
263100,18.069,17.8,18.3
263400,17.9973,17.8,18.1
263700,17.9289,17.7,18.1
264000,18.1151,17.8,18.4
264300,17.6124,17.3,17.9
264600,18.0595,17.8,18.3
264900,17.9158,17.6,18.3
265200,17.9523,17.7,18.3
265500,18.0161,17.8,18.2
265800,18.026,17.8,18.1
266100,18.0416,17.9,18.1
266400,17.9638,17.7,18.1
266700,17.7243,17.5,18
267000,17.6559,17.6,17.9
267300,17.8182,17.6,18.1
267600,17.6761,17.6,17.8
267900,17.5824,17.5,17.6
268200,17.5052,17.3,17.8
268500,17.5343,17.3,17.6
268800,17.279,17.1,17.5
269100,17.2305,17,17.5
269400,17.1546,17,17.4
269700,17.0006,16.8,17.1
270000,17.0356,16.7,17.3
270300,16.7592,16.5,17
270600,16.6755,16.6,16.8
270900,16.7308,16.6,16.9
271200,16.4241,16.3,16.6
271500,16.2745,16.2,16.4
271800,16.3418,16.1,16.5
272100,15.9905,15.8,16.2
